REVIEW_ID,DEVICE_ID,LOT_NUMBER,PRODUCT,REGION,DATE,REVIEW_TEXT,RATING
792,SC-2024-341-792,LOT341,SmartCollar,EMEA,2024-10-28,Good basic functionality but always room for improvement.,3
793,SC-2024-341-793,LOT341,SmartCollar,EMEA,2024-10-17,Perfect collar with amazing battery performance. Highly recommend!,4
794,SC-2024-341-794,LOT341,SmartCollar,EMEA,2024-10-24,Very impressed with the durability and battery life.,5
795,SC-2024-341-795,LOT341,SmartCollar,EMEA,2024-11-14,Works as expected. Decent value for money.,3
796,SC-2024-341-796,LOT341,SmartCollar,EMEA,2024-11-10,Perfect collar with amazing battery performance. Highly recommend!,5
797,SC-2024-341-797,LOT341,SmartCollar,EMEA,2024-11-04,Works as expected. Decent value for money.,3
798,SC-2024-341-798,LOT341,SmartCollar,EMEA,2024-10-22,Exceptional quality and reliability. Could not be happier!,5
799,SC-2024-341-799,LOT341,SmartCollar,EMEA,2024-11-29,Perfect collar with amazing battery performance. Highly recommend!,5
800,SC-2024-341-800,LOT341,SmartCollar,EMEA,2024-10-17,Exceptional quality and reliability. Could not be happier!,5
801,SC-2024-341-801,LOT341,SmartCollar,EMEA,2024-10-21,Good basic functionality but always room for improvement.,3
802,SC-2024-341-802,LOT341,SmartCollar,EMEA,2024-11-18,Best pet collar we've owned. Build quality is outstanding.,4
803,SC-2024-341-803,LOT341,SmartCollar,EMEA,2024-12-08,Works perfectly in all weather conditions. Highly recommend!,4
804,SC-2024-341-804,LOT341,SmartCollar,EMEA,2024-12-01,Great device with excellent battery life. Very satisfied with performance.,5
805,SC-2024-341-805,LOT341,SmartCollar,EMEA,2024-10-31,Works as expected. Decent value for money.,3
806,SC-2024-341-806,LOT341,SmartCollar,EMEA,2024-10-23,Works perfectly in all weather conditions. Highly recommend!,4
807,SC-2024-341-807,LOT341,SmartCollar,EMEA,2024-12-01,Works as expected. Decent value for money.,3
808,SC-2024-341-808,LOT341,SmartCollar,EMEA,2024-11-19,Best pet collar we've owned. Build quality is outstanding.,4
809,SC-2024-341-809,LOT341,SmartCollar,EMEA,2024-10-21,Good basic functionality but always room for improvement.,3
810,SC-2024-341-810,LOT341,SmartCollar,EMEA,2024-10-30,Best pet collar we've owned. Build quality is outstanding.,5
811,SC-2024-341-811,LOT341,SmartCollar,EMEA,2024-11-13,Exceptional quality and reliability. Could not be happier!,5
812,SC-2024-341-812,LOT341,SmartCollar,EMEA,2024-11-03,Works perfectly in all weather conditions. Highly recommend!,4
813,SC-2024-341-813,LOT341,SmartCollar,EMEA,2024-11-30,Perfect collar with amazing battery performance. Highly recommend!,5
814,SC-2024-341-814,LOT341,SmartCollar,EMEA,2024-12-05,Fantastic device with consistent performance. Great value for money.,5
815,SC-2024-341-815,LOT341,SmartCollar,EMEA,2024-11-04,Exceptional quality and reliability. Could not be happier!,5
816,SC-2024-341-816,LOT341,SmartCollar,EMEA,2024-10-20,Perfect collar with amazing battery performance. Highly recommend!,4
817,SC-2024-341-817,LOT341,SmartCollar,EMEA,2024-12-11,Works perfectly in all weather conditions. Highly recommend!,4
818,SC-2024-341-818,LOT341,SmartCollar,EMEA,2024-12-08,Very impressed with the durability and battery life.,5
819,SC-2024-341-819,LOT341,SmartCollar,EMEA,2024-10-18,"Meets basic needs, solid product overall.",3
820,SC-2024-341-820,LOT341,SmartCollar,EMEA,2024-11-06,Great device with excellent battery life. Very satisfied with performance.,4
821,SC-2024-341-821,LOT341,SmartCollar,EMEA,2024-12-11,Satisfactory performance overall. Does what it should.,3
822,SC-2024-341-822,LOT341,SmartCollar,EMEA,2024-11-23,Perfect collar with amazing battery performance. Highly recommend!,4
823,SC-2024-341-823,LOT341,SmartCollar,EMEA,2024-10-29,Exceptional quality and reliability. Could not be happier!,4
824,SC-2024-341-824,LOT341,SmartCollar,EMEA,2024-11-10,Love this product! Battery lasts forever and GPS is accurate.,5
825,SC-2024-341-825,LOT341,SmartCollar,EMEA,2024-12-07,Exceptional quality and reliability. Could not be happier!,4
826,SC-2024-341-826,LOT341,SmartCollar,EMEA,2024-11-08,Fantastic device with consistent performance. Great value for money.,5
827,SC-2024-341-827,LOT341,SmartCollar,EMEA,2024-11-30,Perfect collar with amazing battery performance. Highly recommend!,5
828,SC-2024-341-828,LOT341,SmartCollar,EMEA,2024-11-05,Works as expected. Decent value for money.,1
829,SC-2024-341-829,LOT341,SmartCollar,EMEA,2024-11-28,Best pet collar we've owned. Build quality is outstanding.,5
830,SC-2024-341-830,LOT341,SmartCollar,EMEA,2024-10-29,Exceptional quality and reliability. Could not be happier!,4
831,SC-2024-341-831,LOT341,SmartCollar,EMEA,2024-11-15,Fantastic device with consistent performance. Great value for money.,4
832,SC-2024-341-832,LOT341,SmartCollar,EMEA,2024-11-21,Best pet collar we've owned. Build quality is outstanding.,4
833,SC-2024-341-833,LOT341,SmartCollar,EMEA,2024-10-18,Satisfactory performance overall. Does what it should.,3
834,SC-2024-341-834,LOT341,SmartCollar,EMEA,2024-12-03,Perfect collar with amazing battery performance. Highly recommend!,4
835,SC-2024-341-835,LOT341,SmartCollar,EMEA,2024-11-18,Good basic functionality but always room for improvement.,3
836,SC-2024-341-836,LOT341,SmartCollar,EMEA,2024-11-25,Exceptional quality and reliability. Could not be happier!,4
837,SC-2024-341-837,LOT341,SmartCollar,EMEA,2024-11-18,"Meets basic needs, solid product overall.",3
838,SC-2024-341-838,LOT341,SmartCollar,EMEA,2024-11-22,Best pet collar we've owned. Build quality is outstanding.,4
839,SC-2024-341-839,LOT341,SmartCollar,EMEA,2024-10-18,Love this product! Battery lasts forever and GPS is accurate.,4
840,SC-2024-341-840,LOT341,SmartCollar,EMEA,2024-11-28,Exceptional quality and reliability. Could not be happier!,4
841,SC-2024-341-841,LOT341,SmartCollar,EMEA,2024-12-08,Best pet collar we've owned. Build quality is outstanding.,4
842,SC-2024-341-842,LOT341,SmartCollar,EMEA,2024-11-19,Love this product! Battery lasts forever and GPS is accurate.,4
843,SC-2024-341-843,LOT341,SmartCollar,EMEA,2024-11-24,Works perfectly in all weather conditions. Highly recommend!,4
844,SC-2024-341-844,LOT341,SmartCollar,EMEA,2024-11-03,Love this product! Battery lasts forever and GPS is accurate.,5
845,SC-2024-341-845,LOT341,SmartCollar,EMEA,2024-11-25,Best pet collar we've owned. Build quality is outstanding.,4
846,SC-2024-341-846,LOT341,SmartCollar,EMEA,2024-10-23,Perfect collar with amazing battery performance. Highly recommend!,5
847,SC-2024-341-847,LOT341,SmartCollar,EMEA,2024-12-13,Very impressed with the durability and battery life.,4
848,SC-2024-341-848,LOT341,SmartCollar,EMEA,2024-11-29,Exceptional quality and reliability. Could not be happier!,5
849,SC-2024-341-849,LOT341,SmartCollar,EMEA,2024-11-19,Best pet collar we've owned. Build quality is outstanding.,5
850,SC-2024-341-850,LOT341,SmartCollar,EMEA,2024-10-19,Great device with excellent battery life. Very satisfied with performance.,4
851,SC-2024-341-851,LOT341,SmartCollar,EMEA,2024-12-11,Perfect collar with amazing battery performance. Highly recommend!,5
852,SC-2024-341-852,LOT341,SmartCollar,EMEA,2024-11-27,Satisfactory performance overall. Does what it should.,3
853,SC-2024-341-853,LOT341,SmartCollar,EMEA,2024-11-23,Perfect collar with amazing battery performance. Highly recommend!,4
854,SC-2024-341-854,LOT341,SmartCollar,EMEA,2024-11-28,Very impressed with the durability and battery life.,4
855,SC-2024-341-855,LOT341,SmartCollar,EMEA,2024-12-03,Very impressed with the durability and battery life.,4
856,SC-2024-341-856,LOT341,SmartCollar,EMEA,2024-11-17,Best pet collar we've owned. Build quality is outstanding.,5
857,SC-2024-341-857,LOT341,SmartCollar,EMEA,2024-12-08,Satisfactory performance overall. Does what it should.,3
858,SC-2024-341-858,LOT341,SmartCollar,EMEA,2024-10-23,"Meets basic needs, solid product overall.",3
859,SC-2024-341-859,LOT341,SmartCollar,EMEA,2024-11-05,Satisfactory performance overall. Does what it should.,2
860,SC-2024-341-860,LOT341,SmartCollar,EMEA,2024-12-09,Good basic functionality but always room for improvement.,2
861,SC-2024-341-861,LOT341,SmartCollar,EMEA,2024-12-11,Love this product! Battery lasts forever and GPS is accurate.,5
862,SC-2024-341-862,LOT341,SmartCollar,EMEA,2024-12-02,Exceptional quality and reliability. Could not be happier!,5
863,SC-2024-341-863,LOT341,SmartCollar,EMEA,2024-10-15,Fantastic device with consistent performance. Great value for money.,5
864,SC-2024-341-864,LOT341,SmartCollar,EMEA,2024-11-19,Perfect collar with amazing battery performance. Highly recommend!,5
865,SC-2024-341-865,LOT341,SmartCollar,EMEA,2024-11-04,Love this product! Battery lasts forever and GPS is accurate.,4
866,SC-2024-341-866,LOT341,SmartCollar,EMEA,2024-11-14,Fantastic device with consistent performance. Great value for money.,5
867,SC-2024-341-867,LOT341,SmartCollar,EMEA,2024-11-18,Perfect collar with amazing battery performance. Highly recommend!,4
868,SC-2024-341-868,LOT341,SmartCollar,EMEA,2024-10-15,Very impressed with the durability and battery life.,4
869,SC-2024-341-869,LOT341,SmartCollar,EMEA,2024-11-17,Best pet collar we've owned. Build quality is outstanding.,4
870,SC-2024-341-870,LOT341,SmartCollar,EMEA,2024-10-24,Works perfectly in all weather conditions. Highly recommend!,4
871,SC-2024-341-871,LOT341,SmartCollar,EMEA,2024-11-29,Works perfectly in all weather conditions. Highly recommend!,4
872,SC-2024-341-872,LOT341,SmartCollar,EMEA,2024-10-29,Love this product! Battery lasts forever and GPS is accurate.,4
873,SC-2024-341-873,LOT341,SmartCollar,EMEA,2024-12-07,"Meets basic needs, solid product overall.",3
874,SC-2024-341-874,LOT341,SmartCollar,EMEA,2024-11-27,Very impressed with the durability and battery life.,4
875,SC-2024-341-875,LOT341,SmartCollar,EMEA,2024-12-07,Best pet collar we've owned. Build quality is outstanding.,4
876,SC-2024-341-876,LOT341,SmartCollar,EMEA,2024-12-06,Great device with excellent battery life. Very satisfied with performance.,4
877,SC-2024-341-877,LOT341,SmartCollar,EMEA,2024-11-26,Works as expected. Decent value for money.,3
878,SC-2024-341-878,LOT341,SmartCollar,EMEA,2024-12-11,Love this product! Battery lasts forever and GPS is accurate.,4
879,SC-2024-341-879,LOT341,SmartCollar,EMEA,2024-10-18,Exceptional quality and reliability. Could not be happier!,4
880,SC-2024-341-880,LOT341,SmartCollar,EMEA,2024-10-18,Good basic functionality but always room for improvement.,3
881,SC-2024-341-881,LOT341,SmartCollar,EMEA,2024-10-30,Good basic functionality but always room for improvement.,3
882,SC-2024-341-882,LOT341,SmartCollar,EMEA,2024-10-16,Works perfectly in all weather conditions. Highly recommend!,4
883,SC-2024-341-883,LOT341,SmartCollar,EMEA,2024-11-01,Very impressed with the durability and battery life.,4
884,SC-2024-341-884,LOT341,SmartCollar,EMEA,2024-11-11,"Meets basic needs, solid product overall.",3
885,SC-2024-341-885,LOT341,SmartCollar,EMEA,2024-10-15,Great device with excellent battery life. Very satisfied with performance.,4
886,SC-2024-341-886,LOT341,SmartCollar,EMEA,2024-10-18,Good basic functionality but always room for improvement.,3
887,SC-2024-341-887,LOT341,SmartCollar,EMEA,2024-11-17,Perfect collar with amazing battery performance. Highly recommend!,5
888,SC-2024-341-888,LOT341,SmartCollar,EMEA,2024-11-22,Perfect collar with amazing battery performance. Highly recommend!,5
889,SC-2024-341-889,LOT341,SmartCollar,EMEA,2024-12-05,Fantastic device with consistent performance. Great value for money.,4
890,SC-2024-341-890,LOT341,SmartCollar,EMEA,2024-12-02,Fantastic device with consistent performance. Great value for money.,4
891,SC-2024-341-891,LOT341,SmartCollar,EMEA,2024-12-14,Best pet collar we've owned. Build quality is outstanding.,4
892,SC-2024-341-892,LOT341,SmartCollar,EMEA,2024-11-09,Perfect collar with amazing battery performance. Highly recommend!,4
893,SC-2024-341-893,LOT341,SmartCollar,EMEA,2024-11-02,Satisfactory performance overall. Does what it should.,1
894,SC-2024-341-894,LOT341,SmartCollar,EMEA,2024-10-30,Best pet collar we've owned. Build quality is outstanding.,5
895,SC-2024-341-895,LOT341,SmartCollar,EMEA,2024-10-29,Satisfactory performance overall. Does what it should.,3
896,SC-2024-341-896,LOT341,SmartCollar,EMEA,2024-12-09,Best pet collar we've owned. Build quality is outstanding.,4
897,SC-2024-341-897,LOT341,SmartCollar,EMEA,2024-11-29,Love this product! Battery lasts forever and GPS is accurate.,5
898,SC-2024-341-898,LOT341,SmartCollar,EMEA,2024-12-04,Fantastic device with consistent performance. Great value for money.,4
899,SC-2024-341-899,LOT341,SmartCollar,EMEA,2024-12-11,Best pet collar we've owned. Build quality is outstanding.,4
900,SC-2024-341-900,LOT341,SmartCollar,EMEA,2024-11-16,Very impressed with the durability and battery life.,5
901,SC-2024-341-901,LOT341,SmartCollar,EMEA,2024-10-15,Fantastic device with consistent performance. Great value for money.,5
902,SC-2024-341-902,LOT341,SmartCollar,EMEA,2024-11-21,Perfect collar with amazing battery performance. Highly recommend!,4
903,SC-2024-341-903,LOT341,SmartCollar,EMEA,2024-11-20,Satisfactory performance overall. Does what it should.,3
904,SC-2024-341-904,LOT341,SmartCollar,EMEA,2024-11-15,Works perfectly in all weather conditions. Highly recommend!,5
905,SC-2024-341-905,LOT341,SmartCollar,EMEA,2024-10-20,Perfect collar with amazing battery performance. Highly recommend!,4
906,SC-2024-341-906,LOT341,SmartCollar,EMEA,2024-10-29,Satisfactory performance overall. Does what it should.,3
907,SC-2024-341-907,LOT341,SmartCollar,EMEA,2024-11-27,Love this product! Battery lasts forever and GPS is accurate.,5
908,SC-2024-341-908,LOT341,SmartCollar,EMEA,2024-12-01,Exceptional quality and reliability. Could not be happier!,5
909,SC-2024-341-909,LOT341,SmartCollar,EMEA,2024-10-23,Love this product! Battery lasts forever and GPS is accurate.,5
910,SC-2024-341-910,LOT341,SmartCollar,EMEA,2024-10-25,Love this product! Battery lasts forever and GPS is accurate.,5
911,SC-2024-341-911,LOT341,SmartCollar,EMEA,2024-10-27,Love this product! Battery lasts forever and GPS is accurate.,4
912,SC-2024-341-912,LOT341,SmartCollar,EMEA,2024-10-17,Perfect collar with amazing battery performance. Highly recommend!,4
913,SC-2024-341-913,LOT341,SmartCollar,EMEA,2024-10-26,Works perfectly in all weather conditions. Highly recommend!,4
914,SC-2024-341-914,LOT341,SmartCollar,EMEA,2024-11-22,Fantastic device with consistent performance. Great value for money.,4
915,SC-2024-341-915,LOT341,SmartCollar,EMEA,2024-12-04,Works perfectly in all weather conditions. Highly recommend!,4
916,SC-2024-341-916,LOT341,SmartCollar,EMEA,2024-12-01,Great device with excellent battery life. Very satisfied with performance.,4
917,SC-2024-341-917,LOT341,SmartCollar,EMEA,2024-12-14,Good basic functionality but always room for improvement.,3
918,SC-2024-341-918,LOT341,SmartCollar,EMEA,2024-12-02,Fantastic device with consistent performance. Great value for money.,5
919,SC-2024-341-919,LOT341,SmartCollar,EMEA,2024-12-06,Works perfectly in all weather conditions. Highly recommend!,5
920,SC-2024-341-920,LOT341,SmartCollar,EMEA,2024-12-08,Perfect collar with amazing battery performance. Highly recommend!,4
921,SC-2024-341-921,LOT341,SmartCollar,EMEA,2024-11-09,Fantastic device with consistent performance. Great value for money.,5
922,SC-2024-341-922,LOT341,SmartCollar,EMEA,2024-11-24,Very impressed with the durability and battery life.,4
923,SC-2024-341-923,LOT341,SmartCollar,EMEA,2024-10-25,Works as expected. Decent value for money.,3
924,SC-2024-341-924,LOT341,SmartCollar,EMEA,2024-11-18,Great device with excellent battery life. Very satisfied with performance.,4
925,SC-2024-341-925,LOT341,SmartCollar,EMEA,2024-12-10,"Meets basic needs, solid product overall.",3
926,SC-2024-341-926,LOT341,SmartCollar,EMEA,2024-12-05,Works perfectly in all weather conditions. Highly recommend!,4
927,SC-2024-341-927,LOT341,SmartCollar,EMEA,2024-10-24,Works as expected. Decent value for money.,3
928,SC-2024-341-928,LOT341,SmartCollar,EMEA,2024-11-21,Perfect collar with amazing battery performance. Highly recommend!,5
929,SC-2024-341-929,LOT341,SmartCollar,EMEA,2024-11-22,Best pet collar we've owned. Build quality is outstanding.,5
930,SC-2024-341-930,LOT341,SmartCollar,EMEA,2024-11-28,Good basic functionality but always room for improvement.,3
931,SC-2024-341-931,LOT341,SmartCollar,EMEA,2024-11-22,Works perfectly in all weather conditions. Highly recommend!,5
932,SC-2024-341-932,LOT341,SmartCollar,EMEA,2024-11-14,Works perfectly in all weather conditions. Highly recommend!,4
933,SC-2024-341-933,LOT341,SmartCollar,EMEA,2024-11-25,Good basic functionality but always room for improvement.,1
934,SC-2024-341-934,LOT341,SmartCollar,EMEA,2024-11-22,Love this product! Battery lasts forever and GPS is accurate.,5
935,SC-2024-341-935,LOT341,SmartCollar,EMEA,2024-11-12,Very impressed with the durability and battery life.,5
936,SC-2024-341-936,LOT341,SmartCollar,EMEA,2024-11-03,Very impressed with the durability and battery life.,5
937,SC-2024-341-937,LOT341,SmartCollar,EMEA,2024-12-14,Exceptional quality and reliability. Could not be happier!,4
938,SC-2024-341-938,LOT341,SmartCollar,EMEA,2024-11-14,Fantastic device with consistent performance. Great value for money.,4
939,SC-2024-341-939,LOT341,SmartCollar,EMEA,2024-10-20,Perfect collar with amazing battery performance. Highly recommend!,4
940,SC-2024-341-940,LOT341,SmartCollar,EMEA,2024-11-27,Satisfactory performance overall. Does what it should.,3
941,SC-2024-341-941,LOT341,SmartCollar,EMEA,2024-11-02,Works perfectly in all weather conditions. Highly recommend!,4
942,SC-2024-341-942,LOT341,SmartCollar,EMEA,2024-11-06,Great device with excellent battery life. Very satisfied with performance.,4
943,SC-2024-341-943,LOT341,SmartCollar,EMEA,2024-11-25,Fantastic device with consistent performance. Great value for money.,4
944,SC-2024-341-944,LOT341,SmartCollar,EMEA,2024-10-16,"Meets basic needs, solid product overall.",3
945,SC-2024-341-945,LOT341,SmartCollar,EMEA,2024-11-10,Fantastic device with consistent performance. Great value for money.,5
946,SC-2024-341-946,LOT341,SmartCollar,EMEA,2024-11-17,Perfect collar with amazing battery performance. Highly recommend!,5
947,SC-2024-341-947,LOT341,SmartCollar,EMEA,2024-11-21,Love this product! Battery lasts forever and GPS is accurate.,4
948,SC-2024-341-948,LOT341,SmartCollar,EMEA,2024-11-29,"Meets basic needs, solid product overall.",3
949,SC-2024-341-949,LOT341,SmartCollar,EMEA,2024-12-14,Perfect collar with amazing battery performance. Highly recommend!,5
950,SC-2024-341-950,LOT341,SmartCollar,EMEA,2024-11-28,Perfect collar with amazing battery performance. Highly recommend!,4
951,SC-2024-341-951,LOT341,SmartCollar,EMEA,2024-11-02,Great device with excellent battery life. Very satisfied with performance.,5
952,SC-2024-341-952,LOT341,SmartCollar,EMEA,2024-11-18,Love this product! Battery lasts forever and GPS is accurate.,5
953,SC-2024-341-953,LOT341,SmartCollar,EMEA,2024-10-29,Works as expected. Decent value for money.,2
954,SC-2024-341-954,LOT341,SmartCollar,EMEA,2024-10-27,Works perfectly in all weather conditions. Highly recommend!,5
955,SC-2024-341-955,LOT341,SmartCollar,EMEA,2024-12-09,Very impressed with the durability and battery life.,4
956,SC-2024-341-956,LOT341,SmartCollar,EMEA,2024-11-15,Very impressed with the durability and battery life.,4
957,SC-2024-341-957,LOT341,SmartCollar,EMEA,2024-10-31,Fantastic device with consistent performance. Great value for money.,5
958,SC-2024-341-958,LOT341,SmartCollar,EMEA,2024-12-02,Fantastic device with consistent performance. Great value for money.,5
959,SC-2024-341-959,LOT341,SmartCollar,EMEA,2024-10-27,Exceptional quality and reliability. Could not be happier!,4
960,SC-2024-341-960,LOT341,SmartCollar,EMEA,2024-11-17,Very impressed with the durability and battery life.,5
961,SC-2024-341-961,LOT341,SmartCollar,EMEA,2024-11-04,Fantastic device with consistent performance. Great value for money.,4
962,SC-2024-341-962,LOT341,SmartCollar,EMEA,2024-10-16,Exceptional quality and reliability. Could not be happier!,4
963,SC-2024-341-963,LOT341,SmartCollar,EMEA,2024-11-23,Best pet collar we've owned. Build quality is outstanding.,5
964,SC-2024-341-964,LOT341,SmartCollar,EMEA,2024-11-07,Very impressed with the durability and battery life.,4
965,SC-2024-341-965,LOT341,SmartCollar,EMEA,2024-10-24,Love this product! Battery lasts forever and GPS is accurate.,4
966,SC-2024-341-966,LOT341,SmartCollar,EMEA,2024-10-25,Satisfactory performance overall. Does what it should.,3
967,SC-2024-341-967,LOT341,SmartCollar,EMEA,2024-12-03,Perfect collar with amazing battery performance. Highly recommend!,5
968,SC-2024-341-968,LOT341,SmartCollar,EMEA,2024-11-10,Very impressed with the durability and battery life.,4
969,SC-2024-341-969,LOT341,SmartCollar,EMEA,2024-12-02,Great device with excellent battery life. Very satisfied with performance.,5
970,SC-2024-341-970,LOT341,SmartCollar,EMEA,2024-11-20,Satisfactory performance overall. Does what it should.,3
971,SC-2024-341-971,LOT341,SmartCollar,EMEA,2024-11-23,Best pet collar we've owned. Build quality is outstanding.,4
972,SC-2024-341-972,LOT341,SmartCollar,EMEA,2024-11-02,Best pet collar we've owned. Build quality is outstanding.,5
973,SC-2024-341-973,LOT341,SmartCollar,EMEA,2024-11-30,Perfect collar with amazing battery performance. Highly recommend!,5
974,SC-2024-341-974,LOT341,SmartCollar,EMEA,2024-10-15,Very impressed with the durability and battery life.,5
975,SC-2024-341-975,LOT341,SmartCollar,EMEA,2024-10-19,Fantastic device with consistent performance. Great value for money.,5
976,SC-2024-341-976,LOT341,SmartCollar,EMEA,2024-10-19,Love this product! Battery lasts forever and GPS is accurate.,5
977,SC-2024-341-977,LOT341,SmartCollar,EMEA,2024-12-03,Love this product! Battery lasts forever and GPS is accurate.,4
978,SC-2024-341-978,LOT341,SmartCollar,EMEA,2024-11-15,Satisfactory performance overall. Does what it should.,3
979,SC-2024-341-979,LOT341,SmartCollar,EMEA,2024-12-14,Satisfactory performance overall. Does what it should.,3
980,SC-2024-341-980,LOT341,SmartCollar,EMEA,2024-10-20,Satisfactory performance overall. Does what it should.,3
981,SC-2024-341-981,LOT341,SmartCollar,EMEA,2024-12-06,Exceptional quality and reliability. Could not be happier!,4
982,SC-2024-341-982,LOT341,SmartCollar,EMEA,2024-11-08,Very impressed with the durability and battery life.,4
983,SC-2024-341-983,LOT341,SmartCollar,EMEA,2024-11-23,Best pet collar we've owned. Build quality is outstanding.,4
984,SC-2024-341-984,LOT341,SmartCollar,EMEA,2024-10-20,Works perfectly in all weather conditions. Highly recommend!,5
985,SC-2024-341-985,LOT341,SmartCollar,EMEA,2024-10-30,Satisfactory performance overall. Does what it should.,3
986,SC-2024-341-986,LOT341,SmartCollar,EMEA,2024-11-08,Exceptional quality and reliability. Could not be happier!,4
987,SC-2024-341-987,LOT341,SmartCollar,EMEA,2024-11-07,Perfect collar with amazing battery performance. Highly recommend!,4
988,SC-2024-341-988,LOT341,SmartCollar,EMEA,2024-10-28,Best pet collar we've owned. Build quality is outstanding.,5
989,SC-2024-341-989,LOT341,SmartCollar,EMEA,2024-10-18,Very impressed with the durability and battery life.,5
990,SC-2024-341-990,LOT341,SmartCollar,EMEA,2024-12-03,Exceptional quality and reliability. Could not be happier!,5
991,SC-2024-341-991,LOT341,SmartCollar,EMEA,2024-11-27,Works perfectly in all weather conditions. Highly recommend!,4
992,SC-2024-341-992,LOT341,SmartCollar,EMEA,2024-12-01,Best pet collar we've owned. Build quality is outstanding.,4
993,SC-2024-341-993,LOT341,SmartCollar,EMEA,2024-11-17,Very impressed with the durability and battery life.,4
994,SC-2024-341-994,LOT341,SmartCollar,EMEA,2024-10-30,Exceptional quality and reliability. Could not be happier!,5
995,SC-2024-341-995,LOT341,SmartCollar,EMEA,2024-10-29,Perfect collar with amazing battery performance. Highly recommend!,4
996,SC-2024-341-996,LOT341,SmartCollar,EMEA,2024-11-20,Fantastic device with consistent performance. Great value for money.,5
997,SC-2024-341-997,LOT341,SmartCollar,EMEA,2024-10-31,Satisfactory performance overall. Does what it should.,3
998,SC-2024-341-998,LOT341,SmartCollar,EMEA,2024-12-06,Good basic functionality but always room for improvement.,3
999,SC-2024-341-999,LOT341,SmartCollar,EMEA,2024-10-17,Satisfactory performance overall. Does what it should.,2
1000,SC-2024-341-1000,LOT341,SmartCollar,EMEA,2024-10-28,Great device with excellent battery life. Very satisfied with performance.,5
1001,SC-2024-340-001,LOT340,SmartCollar,AMERICAS,2024-11-14,Good basic functionality but always room for improvement.,3
1002,SC-2024-340-002,LOT340,SmartCollar,AMERICAS,2024-12-10,Fantastic device with consistent performance. Great value for money.,4
1003,SC-2024-340-003,LOT340,SmartCollar,AMERICAS,2024-10-22,Good basic functionality but always room for improvement.,3
1004,SC-2024-340-004,LOT340,SmartCollar,AMERICAS,2024-11-16,Love this product! Battery lasts forever and GPS is accurate.,5
1005,SC-2024-340-005,LOT340,SmartCollar,AMERICAS,2024-11-02,Fantastic device with consistent performance. Great value for money.,4
1006,SC-2024-340-006,LOT340,SmartCollar,AMERICAS,2024-11-24,Works perfectly in all weather conditions. Highly recommend!,5
1007,SC-2024-340-007,LOT340,SmartCollar,AMERICAS,2024-12-14,Exceptional quality and reliability. Could not be happier!,5
1008,SC-2024-340-008,LOT340,SmartCollar,AMERICAS,2024-10-15,Exceptional quality and reliability. Could not be happier!,4
1009,SC-2024-340-009,LOT340,SmartCollar,AMERICAS,2024-12-06,"Meets basic needs, solid product overall.",3
1010,SC-2024-340-010,LOT340,SmartCollar,AMERICAS,2024-11-07,Good basic functionality but always room for improvement.,3
1011,SC-2024-340-011,LOT340,SmartCollar,AMERICAS,2024-12-02,Satisfactory performance overall. Does what it should.,3
1012,SC-2024-340-012,LOT340,SmartCollar,AMERICAS,2024-12-01,Fantastic device with consistent performance. Great value for money.,4
1013,SC-2024-340-013,LOT340,SmartCollar,AMERICAS,2024-10-15,Good basic functionality but always room for improvement.,3
1014,SC-2024-340-014,LOT340,SmartCollar,AMERICAS,2024-10-31,Best pet collar we've owned. Build quality is outstanding.,4
1015,SC-2024-340-015,LOT340,SmartCollar,AMERICAS,2024-11-09,Perfect collar with amazing battery performance. Highly recommend!,5
1016,SC-2024-340-016,LOT340,SmartCollar,AMERICAS,2024-11-02,Good basic functionality but always room for improvement.,3
1017,SC-2024-340-017,LOT340,SmartCollar,AMERICAS,2024-12-11,Exceptional quality and reliability. Could not be happier!,5
1018,SC-2024-340-018,LOT340,SmartCollar,AMERICAS,2024-10-31,Perfect collar with amazing battery performance. Highly recommend!,4
1019,SC-2024-340-019,LOT340,SmartCollar,AMERICAS,2024-11-20,Perfect collar with amazing battery performance. Highly recommend!,4
1020,SC-2024-340-020,LOT340,SmartCollar,AMERICAS,2024-11-07,Good basic functionality but always room for improvement.,3
1021,SC-2024-340-021,LOT340,SmartCollar,AMERICAS,2024-10-21,Fantastic device with consistent performance. Great value for money.,5
1022,SC-2024-340-022,LOT340,SmartCollar,AMERICAS,2024-11-03,Perfect collar with amazing battery performance. Highly recommend!,5
1023,SC-2024-340-023,LOT340,SmartCollar,AMERICAS,2024-11-04,Very impressed with the durability and battery life.,5
1024,SC-2024-340-024,LOT340,SmartCollar,AMERICAS,2024-10-16,Best pet collar we've owned. Build quality is outstanding.,5
1025,SC-2024-340-025,LOT340,SmartCollar,AMERICAS,2024-11-07,Best pet collar we've owned. Build quality is outstanding.,4
1026,SC-2024-340-026,LOT340,SmartCollar,AMERICAS,2024-10-22,Exceptional quality and reliability. Could not be happier!,4
1027,SC-2024-340-027,LOT340,SmartCollar,AMERICAS,2024-11-24,"Meets basic needs, solid product overall.",3
1028,SC-2024-340-028,LOT340,SmartCollar,AMERICAS,2024-11-23,Great device with excellent battery life. Very satisfied with performance.,4
1029,SC-2024-340-029,LOT340,SmartCollar,AMERICAS,2024-11-12,Exceptional quality and reliability. Could not be happier!,4
1030,SC-2024-340-030,LOT340,SmartCollar,AMERICAS,2024-12-03,Great device with excellent battery life. Very satisfied with performance.,4
